,h_orgin,h_orgin_centroid,h_destination,h_destination_centroid,neighbors,hexes_distance_noh,shortest_path_distance_km
376,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),True,1,7.827163999999998
377,861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,3,22.630346999999986
378,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,6,41.69959299999998
379,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,6,42.51452599999999
380,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,6,39.851693000000004
381,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,5,31.33046399999998
382,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,5,31.874602
383,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,3,18.578208
384,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,26.369500000000002
385,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,7,41.76275800000001
386,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,7,42.56658700000003
387,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,5,29.592041000000005
388,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,2,14.805344
389,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,2,16.655700999999993
390,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,3,23.20126799999999
391,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,4,30.061143999999985
392,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,0,0.0
393,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,6,34.61084500000001
394,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),True,1,22.480555
395,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,7,40.53125700000004
396,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,6,36.126635000000014
397,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,4,26.226602
398,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),True,1,11.233405000000001
399,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,6,48.82456300000003
400,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,6,38.29940599999998
401,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,4,23.941684999999993
402,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,4,28.054746000000005
403,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,5,36.942781000000004
404,861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,3,21.335107000000004
405,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,4,23.583264
406,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,2,14.522731999999998
407,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,2,14.895053999999995
408,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),True,1,7.723902
409,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,2,13.402555
410,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,3,17.186037999999993
411,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,22.278239
412,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),True,1,7.20016
413,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,2,13.465031999999999
414,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),True,1,6.769969999999998
415,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,4,22.194224999999996
416,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,4,23.22839400000001
417,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,3,19.822428
418,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,3,17.557279
419,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,6,34.338736
420,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,0,0.0
421,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,5,31.445826999999984
422,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,1,6.757051999999999
423,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,1,7.263105
424,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,2,13.358011000000001
425,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,5,27.66887000000001
426,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,3,23.209842
427,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),True,1,8.507432000000001
428,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,11.561345000000001
429,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,2,15.946242000000005
430,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,3,18.816934999999997
431,861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,3,19.170436999999996
432,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,6,39.641667999999996
433,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,5,38.61095499999999
434,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,5,36.873629000000015
435,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,4,27.159688999999986
436,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,4,29.221623000000008
437,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,2,15.600143999999998
438,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,2,20.79832399999999
439,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,6,38.553352
440,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,6,39.58852300000002
441,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,4,26.613977
442,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),True,1,9.234168
443,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,2,16.088094999999996
444,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,3,22.136978999999993
445,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,4,28.329908999999986
446,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),True,1,22.518051999999997
447,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,5,31.401438999999993
448,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,0,0.0
449,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,6,37.55319300000002
450,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,5,33.14857100000001
451,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,3,23.57362300000001
452,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),True,1,16.172580999999994
453,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,6,45.846499000000044
454,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,5,34.12819599999999
455,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,3,20.092726999999993
456,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,22.965267000000004
457,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,5,34.88485600000002
458,861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,2,16.224883
459,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,4,25.581138000000003
460,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,3,19.100914999999997
461,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,2,15.951583999999995
462,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,2,14.455366999999997
463,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,2,16.570287999999998
464,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,4,22.893777999999998
465,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,4,29.00970399999999
466,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),True,1,6.500140000000001
467,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),True,1,12.027675999999996
468,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,2,12.114972000000002
469,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,5,28.338250999999996
470,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,5,28.845662999999995
471,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,4,25.167429999999992
472,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,3,21.086823
473,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,7,40.13327
474,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,1,6.799260999999998
475,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,6,37.240360999999986
476,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,0,0.0
477,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),True,1,9.260979000000003
478,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,3,18.703013
479,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,6,33.46340400000001
480,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,3,21.772485999999994
481,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,2,13.085615
482,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,3,17.705371000000003
483,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,22.677706999999998
484,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,3,20.814808999999997
485,861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,4,25.314462999999993
486,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,3,17.046233
487,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,3,21.760243
488,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),True,1,8.358023000000003
489,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,2,12.219241
490,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),True,1,8.783943
491,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,3,17.824309000000003
492,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,4,25.957670999999998
493,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,2,12.417419000000004
494,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),True,1,6.7060830000000005
495,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),True,1,7.050806999999999
496,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,4,24.78085
497,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,4,23.468565
498,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,3,18.290076999999997
499,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,2,13.300478
500,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,6,36.179297
501,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),True,1,7.318511999999999
502,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,5,33.28638799999998
503,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),True,1,9.41387
504,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,0,0.0
505,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,2,12.292610999999994
506,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,5,29.50943100000001
507,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,2,16.450892999999997
508,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,2,15.744943
509,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,2,14.221238000000005
510,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,3,20.206053999999998
511,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,2,12.279903999999997
512,861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,3,21.830329999999993
513,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,3,19.272457
514,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,4,25.761144
515,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,2,17.221732999999993
516,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,2,14.597650000000002
517,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),True,1,8.633493999999999
518,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),True,1,7.313949
519,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,22.138910000000003
520,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,3,22.708083999999985
521,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,3,20.123261000000003
522,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),True,1,9.370357999999998
523,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),False,2,14.270489999999999
524,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),False,2,11.220318
525,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),True,1,8.162938000000002
526,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),True,1,8.09605
527,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),False,4,25.388881999999995
528,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,2,15.556170999999999
529,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),False,3,22.776028000000007
530,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,3,20.927095999999995
531,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,2,14.493790999999995
532,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,0,0.0
533,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,3,17.856453000000002
534,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,3,26.194602999999994
535,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,3,21.327297000000005
536,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),True,1,9.869542
537,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4c7ffffff,POINT (13.53168546056333 52.55039834100136),False,2,17.61423900000001
538,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1886fffffff,POINT (13.23760774875245 52.4461383572344),False,2,14.515644999999994
539,861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),861f1d4dfffffff,POINT (13.55321456974186 52.49992295708295),False,2,16.831818000000005
540,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18847ffffff,POINT (13.16971616589165 52.40733368498856),False,5,34.16101900000001
541,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d40fffffff,POINT (13.48853411873143 52.65120726058531),False,5,35.838514999999994
542,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d497ffffff,POINT (13.21588119001533 52.49657269480686),False,5,32.99017900000001
543,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4f7ffffff,POINT (13.44185323329728 52.56223431616588),False,4,24.654452999999986
544,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d49fffffff,POINT (13.30559444899624 52.48489011930791),False,4,24.336028000000006
545,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b2fffffff,POINT (13.48501065303956 52.46130395682968),False,2,11.902197000000005
546,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4cfffffff,POINT (13.62151327599771 52.53848853710102),False,3,20.017883999999988
547,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d417ffffff,POINT (13.33032663790643 52.62435681728144),False,6,35.086746999999995
548,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4b7ffffff,POINT (13.19412345893519 52.54695973334255),False,6,35.89057600000001
549,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d48fffffff,POINT (13.37367627480208 52.52358882193953),False,4,22.916030000000006
550,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b77ffffff,POINT (13.57471271892214 52.4494003353978),True,1,8.453728
551,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b0fffffff,POINT (13.50654288019152 52.41076791856435),True,1,9.117126999999998
552,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b07ffffff,POINT (13.4169015215838 52.42263168480854),False,2,15.662694000000007
553,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b37ffffff,POINT (13.32725633154396 52.43442182525305),False,3,22.52256999999999
554,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b5fffffff,POINT (13.6858123489642 52.38681944391617),True,1,11.230469
555,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4afffffff,POINT (13.35201703555793 52.57399647913816),False,5,27.934834000000002
556,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b47ffffff,POINT (13.66441017478797 52.43742299906616),True,1,16.128939
557,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4a7ffffff,POINT (13.26217730882076 52.58568484738209),False,6,33.855246000000015
558,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d487ffffff,POINT (13.28390146169232 52.5353111379206),False,5,29.450624000000005
559,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b27ffffff,POINT (13.39530441655258 52.47313387921053),False,3,18.688028000000006
560,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),False,0,0.0
561,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f18867ffffff,POINT (13.14795621198939 52.45778129900459),False,5,41.963049000000034
562,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d41fffffff,POINT (13.42022791909618 52.61262856955771),False,5,31.623395000000006
563,861f18b57ffffff,POINT (13.59617996879917 52.39883051010078),861f1d4d7ffffff,POINT (13.46344745765333 52.51179276736553),False,3,17.265674
